namapemda,provinsi,pulau,tahun,jenis,level1,level2,Level2a,level3,level3a,nilai
Kota Kediri,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,62. Pengeluaran Pembiayaan,66. Pengeluaran Pembiayaan Lainnya,621. Pembentukan Dana Cadangan,621. Pembentukan Dana Cadangan,25000000000.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,92000000000.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,18411856225.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,15158702324.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,129567557216.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,421. Pendapatan Transfer Pemerintah Pusat,730401876000.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,422. Pendapatan Transfer Antar Daerah,85472275410.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,51. Belanja Pegawai,511. Belanja Pegawai,511. Belanja Pegawai,490371338423.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,463979666642.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,514. Belanja Subsidi,514. Belanja Subsidi,99146000.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,515. Belanja Hibah,515. Belanja Hibah,15725267295.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,516. Belanja Bantuan Sosial,516. Belanja Bantuan Sosial,26482927100.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,521. Belanja Modal Tanah,520. Belanja Modal,3482130000.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,522. Belanja Modal Peralatan dan Mesin,520. Belanja Modal,75164228212.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,523. Belanja Modal Gedung dan Bangunan,520. Belanja Modal,97884543580.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,"524. Belanja Modal Jalan, Jaringan, dan Irigasi",520. Belanja Modal,63458770080.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,525. Belanja Modal Aset Tetap Lainnya,520. Belanja Modal,4672083570.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,53. Belanja Tidak Terduga,54. Belanja Lainnya,531. Belanja Tidak Terduga,531. Belanja Tidak Terduga,21692166273.0
Kota Madiun,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,61. SILPA TA Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,192000000000.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,1000006000000.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,53267985400.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,28696022152.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,97211675577.8
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,421. Pendapatan Transfer Pemerintah Pusat,1245305766000.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,422. Pendapatan Transfer Antar Daerah,129842284223.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,431. Pendapatan Hibah,431. Pendapatan Hibah,7500000000.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,51. Belanja Pegawai,511. Belanja Pegawai,511. Belanja Pegawai,1056432968040.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,1109737043362.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,515. Belanja Hibah,515. Belanja Hibah,180004485960.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,516. Belanja Bantuan Sosial,516. Belanja Bantuan Sosial,22581870000.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,522. Belanja Modal Peralatan dan Mesin,520. Belanja Modal,78911993631.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,523. Belanja Modal Gedung dan Bangunan,520. Belanja Modal,86376388993.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,"524. Belanja Modal Jalan, Jaringan, dan Irigasi",520. Belanja Modal,248010179549.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,525. Belanja Modal Aset Tetap Lainnya,520. Belanja Modal,10060943634.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,53. Belanja Tidak Terduga,54. Belanja Lainnya,531. Belanja Tidak Terduga,531. Belanja Tidak Terduga,19749100184.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,61. SILPA TA Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,266222920000.0
Kota Malang,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,62. Pengeluaran Pembiayaan,64. Penyertaan Modal,622. Penyertaan Modal Daerah,622. Penyertaan Modal Daerah,16187680000.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,59092500000.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,10409813688.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,4040000000.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,143225233765.44
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,421. Pendapatan Transfer Pemerintah Pusat,644064080000.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,422. Pendapatan Transfer Antar Daerah,88976327166.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,433. Lain-Lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,8368166243.16
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,51. Belanja Pegawai,511. Belanja Pegawai,511. Belanja Pegawai,346737435617.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,499899297788.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,513. Belanja Bunga,513. Belanja Bunga,5760884123.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,515. Belanja Hibah,515. Belanja Hibah,40655939763.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,516. Belanja Bantuan Sosial,516. Belanja Bantuan Sosial,9691750000.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,522. Belanja Modal Peralatan dan Mesin,520. Belanja Modal,41111807154.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,523. Belanja Modal Gedung dan Bangunan,520. Belanja Modal,112745729687.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,"524. Belanja Modal Jalan, Jaringan, dan Irigasi",520. Belanja Modal,89229882660.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,525. Belanja Modal Aset Tetap Lainnya,520. Belanja Modal,3042524324.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,53. Belanja Tidak Terduga,54. Belanja Lainnya,531. Belanja Tidak Terduga,531. Belanja Tidak Terduga,6336739202.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,61. SILPA TA Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,188907463882.45
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,63. Penerimaan Pembiayaan Lainnya,615. Penerimaan Kembali Pemberian Pinjaman Daerah,615. Penerimaan Kembali Pemberian Pinjaman Daerah,34910810573.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,62. Pengeluaran Pembiayaan,64. Penyertaan Modal,622. Penyertaan Modal Daerah,622. Penyertaan Modal Daerah,0.0
Kota Mojokerto,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,62. Pengeluaran Pembiayaan,65. Pembayaran Pokok Utang,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,623. Pembayaran Cicilan Pokok Utang yang Jatuh Tempo,26782405000.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,50765000000.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,15444519900.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,6144359245.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,79744195919.2
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,421. Pendapatan Transfer Pemerintah Pusat,641215809800.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,422. Pendapatan Transfer Antar Daerah,103483848570.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,431. Pendapatan Hibah,431. Pendapatan Hibah,3000000000.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,43. Lain-Lain Pendapatan Daerah Yang Sah,43. Pendapatan Lainnya,433. Lain-Lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,433. Lain-lain Pendapatan Sesuai dengan Ketentuan Peraturan Perundang-Undangan,11405736000.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,51. Belanja Pegawai,511. Belanja Pegawai,511. Belanja Pegawai,416744456079.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,441653387230.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,515. Belanja Hibah,515. Belanja Hibah,44815230500.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,516. Belanja Bantuan Sosial,516. Belanja Bantuan Sosial,23737100000.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,521. Belanja Modal Tanah,520. Belanja Modal,27450000000.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,522. Belanja Modal Peralatan dan Mesin,520. Belanja Modal,66441688509.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,523. Belanja Modal Gedung dan Bangunan,520. Belanja Modal,68760532647.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,"524. Belanja Modal Jalan, Jaringan, dan Irigasi",520. Belanja Modal,41004345918.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,525. Belanja Modal Aset Tetap Lainnya,520. Belanja Modal,391013000.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,526. Belanja Modal Aset Lainnya,520. Belanja Modal,5500000.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,53. Belanja Tidak Terduga,54. Belanja Lainnya,531. Belanja Tidak Terduga,531. Belanja Tidak Terduga,8000000000.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,61. SILPA TA Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,200349784449.0
Kota Pasuruan,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,63. Penerimaan Pembiayaan Lainnya,612. Pencairan Dana Cadangan,612. Pencairan Dana Cadangan,27450000000.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,59013650000.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,17006994410.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,1470762667.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,123755697709.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,421. Pendapatan Transfer Pemerintah Pusat,596185167000.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,422. Pendapatan Transfer Antar Daerah,91139619140.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,51. Belanja Pegawai,511. Belanja Pegawai,511. Belanja Pegawai,466935768264.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,406087318568.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,515. Belanja Hibah,515. Belanja Hibah,69025784805.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,516. Belanja Bantuan Sosial,516. Belanja Bantuan Sosial,3086951600.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,522. Belanja Modal Peralatan dan Mesin,520. Belanja Modal,28154010124.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,523. Belanja Modal Gedung dan Bangunan,520. Belanja Modal,26098222611.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,"524. Belanja Modal Jalan, Jaringan, dan Irigasi",520. Belanja Modal,18569143154.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,525. Belanja Modal Aset Tetap Lainnya,520. Belanja Modal,1776371800.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,53. Belanja Tidak Terduga,54. Belanja Lainnya,531. Belanja Tidak Terduga,531. Belanja Tidak Terduga,8838320000.0
Kota Probolinggo,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,61. SILPA TA Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,140000000000.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,5125303235634.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,437737274643.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,222512698894.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,810360255515.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,42. TKDD,421. Pendapatan Transfer Pemerintah Pusat,421. Pendapatan Transfer Pemerintah Pusat,2568523030000.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,42. Pendapatan Transfer,43. Pendapatan Lainnya,422. Pendapatan Transfer Antar Daerah,422. Pendapatan Transfer Antar Daerah,1440497069513.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,51. Belanja Pegawai,511. Belanja Pegawai,511. Belanja Pegawai,2786458797519.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,52. Belanja Barang Jasa,512. Belanja Barang dan Jasa,512. Belanja Barang dan Jasa,5444798389433.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,515. Belanja Hibah,515. Belanja Hibah,340141820479.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,51. Belanja Operasi,54. Belanja Lainnya,516. Belanja Bantuan Sosial,516. Belanja Bantuan Sosial,103187106000.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,521. Belanja Modal Tanah,520. Belanja Modal,310666443965.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,522. Belanja Modal Peralatan dan Mesin,520. Belanja Modal,398128352500.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,523. Belanja Modal Gedung dan Bangunan,520. Belanja Modal,719377979408.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,"524. Belanja Modal Jalan, Jaringan, dan Irigasi",520. Belanja Modal,1151846187540.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,52. Belanja Modal,53. Belanja Modal,525. Belanja Modal Aset Tetap Lainnya,520. Belanja Modal,12036390631.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,53. Belanja Tidak Terduga,54. Belanja Lainnya,531. Belanja Tidak Terduga,531. Belanja Tidak Terduga,37000000000.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,54. Belanja Transfer,54. Belanja Lainnya,541. Belanja Bagi Hasil,541. Belanja Bagi Hasil,750000000.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,5. Belanja,54. Belanja Transfer,54. Belanja Lainnya,542. Belanja Bantuan Keuangan,542. Belanja Bantuan Keuangan,500000000.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,61. Penerimaan Pembiayaan,61. SILPA TA Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,611. Sisa Lebih Perhitungan Anggaran Tahun Sebelumnya,759957903276.0
Kota Surabaya,Provinsi Jawa Timur,Jawa,2023,Anggaran,6. Pembiayaan,62. Pengeluaran Pembiayaan,64. Penyertaan Modal,622. Penyertaan Modal Daerah,622. Penyertaan Modal Daerah,60000000000.0
Kota Batu,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,411. Pajak Daerah,411. Pajak Daerah,213748711000.0
Kota Batu,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,412. Retribusi Daerah,412. Retribusi Daerah,25714815000.0
Kota Batu,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,413. Hasil Pengelolaan Kekayaan Daerah yang Dipisahkan,3500000000.0
Kota Batu,Provinsi Jawa Timur,Jawa,2023,Anggaran,4. Pendapatan,41. Pendapatan Asli Daerah (PAD),41. PAD,414. Lain-lain PAD yang Sah,414. Lain-Lain PAD yang Sah,7036474000.0
